pathogen_cat,metric_cat,state,vaccine_coverage_cat,time,winsorized_mean,mean,p025,p975
Polio,Cumulative new infections,US,High vaccination,332,0.2574999999999999,0.32299999999999973,0,3
Polio,Cumulative new infections,US,High vaccination,334,0.25899999999999984,0.3244999999999996,0,3
Polio,Cumulative new infections,US,High vaccination,336,0.25899999999999973,0.32550000000000107,0,3
Polio,Cumulative new infections,US,High vaccination,338,0.2615000000000001,0.32899999999999974,0,3
Polio,Cumulative new infections,US,High vaccination,340,0.26250000000000007,0.33000000000000085,0,3
Polio,Cumulative new infections,US,High vaccination,342,0.26449999999999985,0.33399999999999946,0,3
Polio,Cumulative new infections,US,High vaccination,344,0.2649999999999999,0.3345000000000011,0,3
Polio,Cumulative new infections,US,High vaccination,346,0.2664999999999998,0.33600000000000024,0,3
Polio,Cumulative new infections,US,High vaccination,348,0.267,0.33699999999999974,0,3
Polio,Cumulative new infections,US,High vaccination,350,0.2679999999999999,0.3390000000000003,0,3
Polio,Cumulative new infections,US,High vaccination,352,0.2685000000000002,0.34000000000000014,0,3
Polio,Cumulative new infections,US,High vaccination,354,0.26949999999999963,0.3420000000000007,0,3
Polio,Cumulative new infections,US,High vaccination,356,0.2704999999999999,0.34350000000000047,0,3
Polio,Cumulative new infections,US,High vaccination,358,0.2724999999999995,0.34699999999999986,0,3
Polio,Cumulative new infections,US,High vaccination,360,0.2734999999999999,0.34849999999999975,0,3
Polio,Cumulative new infections,US,High vaccination,362,0.27499999999999997,0.3504999999999998,0,3
Polio,Cumulative new infections,US,High vaccination,364,0.27649999999999986,0.35199999999999976,0,3
Polio,Cumulative new infections,US,High vaccination,366,0.2783999999999996,0.3540000000000005,0,3
Polio,Cumulative new infections,US,High vaccination,368,0.2788999999999995,0.3565000000000002,0,3
Polio,Cumulative new infections,US,High vaccination,370,0.28039999999999965,0.3585000000000002,0,3
Polio,Cumulative new infections,US,High vaccination,372,0.2818999999999995,0.36050000000000054,0,3
Polio,Cumulative new infections,US,High vaccination,374,0.2828999999999997,0.36249999999999954,0,3
Polio,Cumulative new infections,US,High vaccination,376,0.2858999999999998,0.36650000000000027,0,3
Polio,Cumulative new infections,US,High vaccination,378,0.28689999999999993,0.3679999999999997,0,3
Polio,Cumulative new infections,US,High vaccination,380,0.2873999999999995,0.36849999999999994,0,3
Polio,Cumulative new infections,US,High vaccination,382,0.2898999999999998,0.37100000000000005,0,3
Polio,Cumulative new infections,US,High vaccination,384,0.31100000000000005,0.37299999999999994,0,3
Polio,Cumulative new infections,US,High vaccination,386,0.31200000000000017,0.37449999999999983,0,3
Polio,Cumulative new infections,US,High vaccination,388,0.31300000000000044,0.3754999999999995,0,3
Polio,Cumulative new infections,US,High vaccination,390,0.31399999999999995,0.37700000000000017,0,3
Polio,Cumulative new infections,US,High vaccination,392,0.3160000000000004,0.37999999999999884,0,3
Polio,Cumulative new infections,US,High vaccination,394,0.31949999999999934,0.3835000000000008,0,3
Polio,Cumulative new infections,US,High vaccination,396,0.3214999999999999,0.38549999999999973,0,3
Polio,Cumulative new infections,US,High vaccination,398,0.32400000000000007,0.38849999999999973,0,3
Polio,Cumulative new infections,US,High vaccination,400,0.32899999999999985,0.3934999999999996,0,3
Polio,Cumulative new infections,US,High vaccination,402,0.3295000000000002,0.394000000000001,0,3
Polio,Cumulative new infections,US,High vaccination,404,0.3300000000000001,0.39449999999999963,0,3
Polio,Cumulative new infections,US,High vaccination,406,0.3315000000000009,0.39599999999999935,0,3
Polio,Cumulative new infections,US,High vaccination,408,0.3340000000000002,0.3985000000000007,0,3
Polio,Cumulative new infections,US,High vaccination,410,0.3354999999999992,0.4005000000000023,0,3
Polio,Cumulative new infections,US,High vaccination,412,0.3374999999999999,0.40300000000000025,0,3
Polio,Cumulative new infections,US,High vaccination,414,0.3389999999999999,0.40499999999999925,0,3
Polio,Cumulative new infections,US,High vaccination,416,0.34099999999999997,0.4075000000000007,0,3
Polio,Cumulative new infections,US,High vaccination,418,0.3425,0.40999999999999986,0,3
Polio,Cumulative new infections,US,High vaccination,420,0.34399999999999975,0.4115000000000007,0,3
Polio,Cumulative new infections,US,High vaccination,422,0.3459999999999999,0.4135000000000006,0,3
Polio,Cumulative new infections,US,High vaccination,424,0.3470000000000002,0.4150000000000005,0,3
Polio,Cumulative new infections,US,High vaccination,426,0.35000000000000003,0.4184999999999993,0,3
Polio,Cumulative new infections,US,High vaccination,428,0.35149999999999976,0.4199999999999989,0,3
Polio,Cumulative new infections,US,High vaccination,430,0.35349999999999976,0.4219999999999999,0,3
Polio,Cumulative new infections,US,High vaccination,432,0.35499999999999976,0.4234999999999998,0,3
Polio,Cumulative new infections,US,High vaccination,434,0.35599999999999915,0.4244999999999993,0,3
Polio,Cumulative new infections,US,High vaccination,436,0.35749999999999943,0.4259999999999998,0,3
Polio,Cumulative new infections,US,High vaccination,438,0.3579999999999999,0.4265000000000003,0,3
Polio,Cumulative new infections,US,High vaccination,440,0.3600000000000001,0.42900000000000016,0,3
Polio,Cumulative new infections,US,High vaccination,442,0.3624999999999997,0.4315000000000002,0,3
Polio,Cumulative new infections,US,High vaccination,444,0.36350000000000043,0.43300000000000016,0,3
Polio,Cumulative new infections,US,High vaccination,446,0.36399999999999977,0.43349999999999966,0,3
Polio,Cumulative new infections,US,High vaccination,448,0.36500000000000005,0.4349999999999997,0,3
Polio,Cumulative new infections,US,High vaccination,450,0.3680000000000003,0.43850000000000017,0,3
Polio,Cumulative new infections,US,High vaccination,452,0.3700000000000001,0.4404999999999999,0,3
Polio,Cumulative new infections,US,High vaccination,454,0.3709999999999999,0.4424999999999995,0,3
Polio,Cumulative new infections,US,High vaccination,456,0.37299999999999994,0.4445000000000003,0,3
Polio,Cumulative new infections,US,High vaccination,458,0.374,0.44550000000000056,0,3
Polio,Cumulative new infections,US,High vaccination,460,0.37649999999999995,0.4480000000000001,0,3.0249999999998636
Polio,Cumulative new infections,US,High vaccination,462,0.3785,0.45049999999999957,0,3.0249999999998636
Polio,Cumulative new infections,US,High vaccination,464,0.3800000000000002,0.45200000000000057,0,3.0249999999998636
Polio,Cumulative new infections,US,High vaccination,466,0.3809999999999998,0.4529999999999995,0,3.0249999999998636
Polio,Cumulative new infections,US,High vaccination,468,0.3815,0.4544999999999996,0,3.0249999999998636
Polio,Cumulative new infections,US,High vaccination,470,0.38499999999999956,0.4580000000000007,0,4
Polio,Cumulative new infections,US,High vaccination,472,0.38649999999999973,0.46049999999999974,0,4
Polio,Cumulative new infections,US,High vaccination,474,0.38950000000000023,0.4635000000000007,0,4
Polio,Cumulative new infections,US,High vaccination,476,0.3905000000000002,0.46449999999999975,0,4
Polio,Cumulative new infections,US,High vaccination,478,0.39200000000000007,0.4664999999999993,0,4
Polio,Cumulative new infections,US,High vaccination,480,0.39299999999999996,0.46749999999999975,0,4
Polio,Cumulative new infections,US,High vaccination,482,0.3935000000000002,0.468,0,4
Polio,Cumulative new infections,US,High vaccination,484,0.3940000000000004,0.46900000000000003,0,4
Polio,Cumulative new infections,US,High vaccination,486,0.39550000000000013,0.47049999999999964,0,4
Polio,Cumulative new infections,US,High vaccination,488,0.39699999999999996,0.47199999999999975,0,4
Polio,Cumulative new infections,US,High vaccination,490,0.39899999999999947,0.4749999999999999,0,4
Polio,Cumulative new infections,US,High vaccination,492,0.40100000000000013,0.4775000000000005,0,4
Polio,Cumulative new infections,US,High vaccination,494,0.40249999999999997,0.47900000000000026,0,4
Polio,Cumulative new infections,US,High vaccination,496,0.40450000000000036,0.48149999999999976,0,4
Polio,Cumulative new infections,US,High vaccination,498,0.4065,0.48450000000000015,0,4
Polio,Cumulative new infections,US,High vaccination,500,0.409,0.4870000000000002,0,4
Polio,Cumulative new infections,US,High vaccination,502,0.4090000000000006,0.48750000000000115,0,4
Polio,Cumulative new infections,US,High vaccination,504,0.41000000000000003,0.4889999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,506,0.411,0.49100000000000027,0,4
Polio,Cumulative new infections,US,High vaccination,508,0.41449999999999987,0.4945000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,510,0.4175000000000009,0.49799999999999905,0,4
Polio,Cumulative new infections,US,High vaccination,512,0.41849999999999954,0.49949999999999983,0,4
Polio,Cumulative new infections,US,High vaccination,514,0.4214999999999992,0.5034999999999997,0,4
Polio,Cumulative new infections,US,High vaccination,516,0.4225000000000004,0.5054999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,518,0.42250000000000015,0.5069999999999999,0,4
Polio,Cumulative new infections,US,High vaccination,520,0.42600000000000016,0.5119999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,522,0.42799999999999977,0.5164999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,524,0.4300000000000002,0.5184999999999987,0,4
Polio,Cumulative new infections,US,High vaccination,526,0.43199999999999994,0.5205000000000006,0,4
Polio,Cumulative new infections,US,High vaccination,528,0.4345000000000001,0.5229999999999984,0,4
Polio,Cumulative new infections,US,High vaccination,530,0.43549999999999994,0.5244999999999991,0,4
Polio,Cumulative new infections,US,High vaccination,532,0.43650000000000005,0.5269999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,534,0.43849999999999983,0.5295000000000007,0,4
Polio,Cumulative new infections,US,High vaccination,536,0.44199999999999984,0.5335000000000005,0,4
Polio,Cumulative new infections,US,High vaccination,538,0.44349999999999984,0.5370000000000004,0,4
Polio,Cumulative new infections,US,High vaccination,540,0.44550000000000006,0.5404999999999991,0,4
Polio,Cumulative new infections,US,High vaccination,542,0.4464999999999998,0.5430000000000006,0,4
Polio,Cumulative new infections,US,High vaccination,544,0.44799999999999973,0.5449999999999997,0,4
Polio,Cumulative new infections,US,High vaccination,546,0.4489999999999995,0.5460000000000003,0,4
Polio,Cumulative new infections,US,High vaccination,548,0.45199999999999974,0.5505000000000004,0,4
Polio,Cumulative new infections,US,High vaccination,550,0.45199999999999974,0.5510000000000004,0,4
Polio,Cumulative new infections,US,High vaccination,552,0.4545000000000001,0.5540000000000002,0,4
Polio,Cumulative new infections,US,High vaccination,554,0.4560000000000001,0.5554999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,556,0.4584999999999994,0.5579999999999989,0,4
Polio,Cumulative new infections,US,High vaccination,558,0.45999999999999946,0.5605000000000006,0,4
Polio,Cumulative new infections,US,High vaccination,560,0.4620000000000002,0.5625,0,4
Polio,Cumulative new infections,US,High vaccination,562,0.464,0.565,0,4
Polio,Cumulative new infections,US,High vaccination,564,0.46550000000000036,0.5670000000000014,0,4
Polio,Cumulative new infections,US,High vaccination,566,0.4660000000000001,0.5674999999999997,0,4
Polio,Cumulative new infections,US,High vaccination,568,0.46700000000000025,0.5684999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,570,0.468,0.5694999999999999,0,4
Polio,Cumulative new infections,US,High vaccination,572,0.47089999999999926,0.5730000000000014,0,4
Polio,Cumulative new infections,US,High vaccination,574,0.49200000000000055,0.574999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,576,0.49299999999999966,0.5770000000000014,0,4
Polio,Cumulative new infections,US,High vaccination,578,0.49400000000000016,0.5779999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,580,0.49499999999999994,0.5800000000000011,0,4
Polio,Cumulative new infections,US,High vaccination,582,0.4960000000000001,0.5819999999999994,0,4
Polio,Cumulative new infections,US,High vaccination,584,0.4979999999999999,0.5839999999999989,0,4
Polio,Cumulative new infections,US,High vaccination,586,0.5005,0.5864999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,588,0.502,0.5885,0,4
Polio,Cumulative new infections,US,High vaccination,590,0.5029999999999999,0.5899999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,592,0.5059999999999998,0.5940000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,594,0.5069999999999998,0.5950000000000004,0,4
Polio,Cumulative new infections,US,High vaccination,596,0.5074999999999998,0.5965000000000007,0,4
Polio,Cumulative new infections,US,High vaccination,598,0.5074999999999997,0.5965000000000003,0,4
Polio,Cumulative new infections,US,High vaccination,600,0.5089999999999997,0.5984999999999989,0,4
Polio,Cumulative new infections,US,High vaccination,602,0.5114999999999996,0.6010000000000005,0,4
Polio,Cumulative new infections,US,High vaccination,604,0.5129999999999998,0.6035000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,606,0.5145000000000008,0.6059999999999992,0,4
Polio,Cumulative new infections,US,High vaccination,608,0.5149999999999998,0.6064999999999999,0,4
Polio,Cumulative new infections,US,High vaccination,610,0.5154999999999996,0.6085000000000002,0,4
Polio,Cumulative new infections,US,High vaccination,612,0.5170000000000002,0.6100000000000003,0,4
Polio,Cumulative new infections,US,High vaccination,614,0.5189999999999999,0.6125,0,4
Polio,Cumulative new infections,US,High vaccination,616,0.5205000000000004,0.6140000000000008,0,4
Polio,Cumulative new infections,US,High vaccination,618,0.5239999999999994,0.6180000000000007,0,4
Polio,Cumulative new infections,US,High vaccination,620,0.5255,0.6194999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,622,0.5269999999999999,0.6210000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,624,0.5270000000000001,0.6220000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,626,0.5290000000000001,0.6244999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,628,0.5295000000000001,0.6254999999999998,0,4
Polio,Cumulative new infections,US,High vaccination,630,0.5314999999999999,0.6275000000000008,0,4
Polio,Cumulative new infections,US,High vaccination,632,0.5335000000000006,0.6305000000000004,0,4
Polio,Cumulative new infections,US,High vaccination,634,0.534,0.6314999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,636,0.5349999999999999,0.6324999999999997,0,4
Polio,Cumulative new infections,US,High vaccination,638,0.5379999999999998,0.6354999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,640,0.541,0.6389999999999992,0,4
Polio,Cumulative new infections,US,High vaccination,642,0.5419999999999997,0.6404999999999992,0,4
Polio,Cumulative new infections,US,High vaccination,644,0.54349999999999965,0.6429999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,646,0.5440000000000008,0.6434999999999983,0,4
Polio,Cumulative new infections,US,High vaccination,648,0.5464999999999998,0.6465000000000001,0,4
Polio,Cumulative new infections,US,High vaccination,650,0.5484999999999997,0.6485000000000005,0,4
Polio,Cumulative new infections,US,High vaccination,652,0.5505000000000003,0.6509999999999989,0,4
Polio,Cumulative new infections,US,High vaccination,654,0.5514999999999998,0.6524999999999984,0,4
Polio,Cumulative new infections,US,High vaccination,656,0.5525,0.6534999999999997,0,4
Polio,Cumulative new infections,US,High vaccination,658,0.5529999999999997,0.6549999999999996,0,4
Polio,Cumulative new infections,US,High vaccination,660,0.5535000000000002,0.6570000000000012,0,4
Polio,Cumulative new infections,US,High vaccination,662,0.5554999999999997,0.6590000000000005,0,4
Polio,Cumulative new infections,US,High vaccination,664,0.5565000000000002,0.660000000000002,0,4
Polio,Cumulative new infections,US,High vaccination,666,0.5584999999999999,0.6625000000000006,0,4.024999999999864
Polio,Cumulative new infections,US,High vaccination,668,0.561,0.6650000000000007,0,4.024999999999864
Polio,Cumulative new infections,US,High vaccination,670,0.5619999999999999,0.6665000000000004,0,4.024999999999864
Polio,Cumulative new infections,US,High vaccination,672,0.5645000000000001,0.6695000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,674,0.565,0.6705000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,676,0.5680000000000002,0.6735000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,678,0.5684999999999998,0.6750000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,680,0.5714999999999998,0.6780000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,682,0.5719999999999995,0.6785000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,684,0.5739999999999997,0.681,0,5
Polio,Cumulative new infections,US,High vaccination,686,0.5749999999999992,0.681999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,688,0.5774999999999997,0.6855000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,690,0.5789999999999997,0.6870000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,692,0.5804999999999996,0.6885000000000007,0,5
Polio,Cumulative new infections,US,High vaccination,694,0.5809999999999998,0.6894999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,696,0.5819999999999997,0.6904999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,698,0.5834999999999998,0.6919999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,700,0.5845,0.6929999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,702,0.5870000000000002,0.6960000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,704,0.5884999999999997,0.6974999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,706,0.5905000000000004,0.6994999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,708,0.5914999999999989,0.7010000000000017,0,5
Polio,Cumulative new infections,US,High vaccination,710,0.5945000000000011,0.7040000000000011,0,5
Polio,Cumulative new infections,US,High vaccination,712,0.5969999999999993,0.7070000000000016,0,5
Polio,Cumulative new infections,US,High vaccination,714,0.5984999999999998,0.7084999999999994,0,5
Polio,Cumulative new infections,US,High vaccination,716,0.6029999999999992,0.7135000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,718,0.6035,0.7144999999999994,0,5
Polio,Cumulative new infections,US,High vaccination,720,0.6055000000000005,0.7170000000000009,0,5
Polio,Cumulative new infections,US,High vaccination,722,0.6074999999999996,0.7189999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,724,0.6085000000000003,0.7204999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,726,0.6109999999999998,0.7234999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,728,0.6125000000000008,0.725000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,730,0.6145000000000004,0.728000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,732,0.6169999999999995,0.7315000000000013,0,5
Polio,Cumulative new infections,US,High vaccination,734,0.6184999999999995,0.7330000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,736,0.6200000000000003,0.7345000000000014,0,5
Polio,Cumulative new infections,US,High vaccination,738,0.6220000000000001,0.7369999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,740,0.6229999999999999,0.7380000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,742,0.625,0.7400000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,744,0.6290000000000001,0.7440000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,746,0.6315000000000003,0.7465000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,748,0.6334999999999993,0.7484999999999978,0,5
Polio,Cumulative new infections,US,High vaccination,750,0.6360000000000003,0.7509999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,752,0.6364999999999996,0.7515000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,754,0.6375000000000002,0.7525000000000008,0,5
Polio,Cumulative new infections,US,High vaccination,756,0.6399999999999997,0.7549999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,758,0.6410000000000009,0.7559999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,760,0.6425000000000013,0.7580000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,762,0.6429999999999997,0.7585000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,764,0.6435000000000002,0.7589999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,766,0.6444999999999996,0.7600000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,768,0.6455000000000006,0.7610000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,770,0.6459999999999996,0.7615000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,772,0.6465000000000002,0.7624999999999992,0,5
Polio,Cumulative new infections,US,High vaccination,774,0.6489999999999996,0.7649999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,776,0.652,0.7679999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,778,0.6555,0.7714999999999993,0,5
Polio,Cumulative new infections,US,High vaccination,780,0.6579999999999999,0.7744999999999987,0,5
Polio,Cumulative new infections,US,High vaccination,782,0.6584999999999999,0.7754999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,784,0.6595,0.7769999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,786,0.6630000000000004,0.7804999999999988,0,5
Polio,Cumulative new infections,US,High vaccination,788,0.6639999999999998,0.7814999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,790,0.666,0.7835,0,5
Polio,Cumulative new infections,US,High vaccination,792,0.6665000000000003,0.7840000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,794,0.6680000000000005,0.7855000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,796,0.6714999999999993,0.7889999999999989,0,5
Polio,Cumulative new infections,US,High vaccination,798,0.672999999999999,0.7904999999999991,0,5
Polio,Cumulative new infections,US,High vaccination,800,0.6755000000000003,0.7930000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,802,0.6770000000000003,0.7945000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,804,0.6779999999999998,0.7954999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,806,0.6800000000000003,0.798500000000001,0,5
Polio,Cumulative new infections,US,High vaccination,808,0.6809999999999996,0.7995000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,810,0.6819999999999998,0.8005000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,812,0.6835,0.8024999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,814,0.686,0.8049999999999986,0,5
Polio,Cumulative new infections,US,High vaccination,816,0.6875,0.8065000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,818,0.6884999999999997,0.8080000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,820,0.6900000000000001,0.8095000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,822,0.6929999999999996,0.8130000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,824,0.6949999999999997,0.8149999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,826,0.6964999999999998,0.8165000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,828,0.6979999999999996,0.8179999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,830,0.7000000000000001,0.82,0,5
Polio,Cumulative new infections,US,High vaccination,832,0.7015,0.8214999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,834,0.7054999999999996,0.8254999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,836,0.7080000000000009,0.8279999999999992,0,5
Polio,Cumulative new infections,US,High vaccination,838,0.7084999999999995,0.8285000000000008,0,5
Polio,Cumulative new infections,US,High vaccination,840,0.7110000000000007,0.831,0,5
Polio,Cumulative new infections,US,High vaccination,842,0.7110000000000001,0.8310000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,844,0.7114999999999994,0.8315000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,846,0.7125000000000005,0.8324999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,848,0.713,0.833000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,850,0.7140000000000001,0.8339999999999987,0,5
Polio,Cumulative new infections,US,High vaccination,852,0.7165,0.8364999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,854,0.7185000000000001,0.8390000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,856,0.7200000000000004,0.8404999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,858,0.7215000000000003,0.8420000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,860,0.7230000000000002,0.8435000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,862,0.7255,0.8464999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,864,0.7269999999999999,0.8480000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,866,0.7275000000000003,0.8484999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,868,0.7320000000000002,0.8529999999999994,0,5
Polio,Cumulative new infections,US,High vaccination,870,0.7324999999999997,0.8535000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,872,0.7339999999999993,0.8550000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,874,0.7368999999999997,0.8585000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,876,0.7585,0.8604999999999994,0,5
Polio,Cumulative new infections,US,High vaccination,878,0.7604999999999997,0.8625000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,880,0.7629999999999998,0.8649999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,882,0.7640000000000002,0.8660000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,884,0.7645000000000007,0.8670000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,886,0.7649999999999997,0.8680000000000009,0,5
Polio,Cumulative new infections,US,High vaccination,888,0.7679999999999996,0.8710000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,890,0.7709999999999997,0.8739999999999998,0,5
Polio,Cumulative new infections,US,High vaccination,892,0.7730000000000002,0.8769999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,894,0.7754999999999996,0.8795000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,896,0.7760000000000001,0.8799999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,898,0.7784999999999999,0.8824999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,900,0.7825000000000002,0.8869999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,902,0.7835000000000004,0.888,0,5
Polio,Cumulative new infections,US,High vaccination,904,0.7859999999999997,0.8905000000000002,0,5
Polio,Cumulative new infections,US,High vaccination,906,0.7864999999999999,0.892,0,5
Polio,Cumulative new infections,US,High vaccination,908,0.7865000000000001,0.8920000000000006,0,5
Polio,Cumulative new infections,US,High vaccination,910,0.7880000000000001,0.8934999999999986,0,5
Polio,Cumulative new infections,US,High vaccination,912,0.7900000000000006,0.8959999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,914,0.7924999999999996,0.8989999999999992,0,5
Polio,Cumulative new infections,US,High vaccination,916,0.7939999999999997,0.9004999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,918,0.7954999999999999,0.9019999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,920,0.7979999999999999,0.9049999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,922,0.7999999999999999,0.9075000000000005,0,5
Polio,Cumulative new infections,US,High vaccination,924,0.8020000000000004,0.9094999999999996,0,5
Polio,Cumulative new infections,US,High vaccination,926,0.8035000000000003,0.911500000000001,0,5
Polio,Cumulative new infections,US,High vaccination,928,0.8059999999999996,0.9139999999999995,0,5
Polio,Cumulative new infections,US,High vaccination,930,0.8069999999999999,0.9155000000000003,0,5
Polio,Cumulative new infections,US,High vaccination,932,0.8075000000000001,0.9160000000000013,0,5
Polio,Cumulative new infections,US,High vaccination,934,0.809,0.9174999999999999,0,5
Polio,Cumulative new infections,US,High vaccination,936,0.811,0.9195000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,938,0.8119999999999998,0.9205000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,940,0.8120000000000002,0.9204999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,942,0.814,0.9229999999999994,0,5
Polio,Cumulative new infections,US,High vaccination,944,0.8145000000000001,0.9235000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,946,0.8184999999999998,0.9275000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,948,0.8184999999999998,0.9275000000000001,0,5
Polio,Cumulative new infections,US,High vaccination,950,0.8190000000000004,0.9280000000000009,0,5
Polio,Cumulative new infections,US,High vaccination,952,0.8205000000000002,0.9295000000000004,0,5
Polio,Cumulative new infections,US,High vaccination,954,0.8220000000000001,0.9309999999999997,0,5
Polio,Cumulative new infections,US,High vaccination,956,0.8249999999999997,0.9340000000000017,0,5
