"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Alabama"	"01"	"2007"	"2007"	"95-99 years"	"95-99"	1361	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2007"	"2007"	"100+ years"	"100+"	318	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	"< 1 year"	"1"	612	63816	959.0071455	883.0266357	1034.9876554	38.7655662
	"Alabama"	"01"	"2008"	"2008"	"1-4 years"	"1-4"	93	241026	38.5850489	31.1431505	47.2693859	4.0010832
	"Alabama"	"01"	"2008"	"2008"	"5-9 years"	"5-9"	53	306682	17.2817446	12.9452364	22.6048676	2.3738302
	"Alabama"	"01"	"2008"	"2008"	"10-14 years"	"10-14"	72	319503	22.5349997	17.6322851	28.3790011	2.6557752
	"Alabama"	"01"	"2008"	"2008"	"15-19 years"	"15-19"	262	345580	75.8145726	66.6342463	84.9948989	4.6838399
	"Alabama"	"01"	"2008"	"2008"	"20-24 years"	"20-24"	445	328751	135.3608050	122.7840386	147.9375714	6.4167175
	"Alabama"	"01"	"2008"	"2008"	"25-29 years"	"25-29"	491	311504	157.6223740	143.6801136	171.5646344	7.1133982
	"Alabama"	"01"	"2008"	"2008"	"30-34 years"	"30-34"	491	287272	170.9181542	155.7998347	186.0364737	7.7134283
	"Alabama"	"01"	"2008"	"2008"	"35-39 years"	"35-39"	654	313869	208.3671850	192.3974937	224.3368764	8.1478017
	"Alabama"	"01"	"2008"	"2008"	"40-44 years"	"40-44"	1026	318765	321.8672062	302.1720640	341.5623485	10.0485420
	"Alabama"	"01"	"2008"	"2008"	"45-49 years"	"45-49"	1823	348148	523.6278824	499.5905925	547.6651723	12.2639234
	"Alabama"	"01"	"2008"	"2008"	"50-54 years"	"50-54"	2335	340006	686.7525867	658.8969601	714.6082134	14.2120544
	"Alabama"	"01"	"2008"	"2008"	"55-59 years"	"55-59"	2989	301833	990.2827060	954.7807478	1025.7846642	18.1132440
	"Alabama"	"01"	"2008"	"2008"	"60-64 years "	"60-64"	3519	254507	1382.6731681	1336.9889735	1428.3573627	23.3082626
	"Alabama"	"01"	"2008"	"2008"	"65-69 years"	"65-69"	3966	198122	2001.7968726	1939.4951977	2064.0985476	31.7865689
	"Alabama"	"01"	"2008"	"2008"	"70-74 years"	"70-74"	4629	156112	2965.1788460	2879.7580972	3050.5995947	43.5820147
	"Alabama"	"01"	"2008"	"2008"	"75-79 years"	"75-79"	5675	121862	4656.9069932	4535.7438021	4778.0701842	61.8179546
	"Alabama"	"01"	"2008"	"2008"	"80-84 years"	"80-84"	6627	88254	7509.0080903	7328.2156952	7689.8004854	92.2410179
	"Alabama"	"01"	"2008"	"2008"	"85-89 years"	"85-89"	6276	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	"90-94 years"	"90-94"	3829	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	"95-99 years"	"95-99"	1498	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	"100+ years"	"100+"	341	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"< 1 year"	"1"	517	61793	836.6643471	764.5432935	908.7854007	36.7964559
	"Alabama"	"01"	"2009"	"2009"	"1-4 years"	"1-4"	104	243619	42.6896096	34.4849308	50.8942884	4.1860606
	"Alabama"	"01"	"2009"	"2009"	"5-9 years"	"5-9"	43	307864	13.9672063	10.1080672	18.8136872	2.1299790
	"Alabama"	"01"	"2009"	"2009"	"10-14 years"	"10-14"	72	319072	22.5654398	17.6561027	28.4173353	2.6593626
	"Alabama"	"01"	"2009"	"2009"	"15-19 years"	"15-19"	228	346611	65.7797935	57.2413019	74.3182850	4.3563732
	"Alabama"	"01"	"2009"	"2009"	"20-24 years"	"20-24"	403	332117	121.3427798	109.4955316	133.1900280	6.0445144
	"Alabama"	"01"	"2009"	"2009"	"25-29 years"	"25-29"	446	312199	142.8576004	129.5991737	156.1160272	6.7645034
	"Alabama"	"01"	"2009"	"2009"	"30-34 years"	"30-34"	496	293352	169.0801494	154.1999807	183.9603182	7.5919228
	"Alabama"	"01"	"2009"	"2009"	"35-39 years"	"35-39"	729	312797	233.0585012	216.1401804	249.9768220	8.6317963
	"Alabama"	"01"	"2009"	"2009"	"40-44 years"	"40-44"	1017	313852	324.0380816	304.1225618	343.9536015	10.1609795
	"Alabama"	"01"	"2009"	"2009"	"45-49 years"	"45-49"	1647	348256	472.9279610	450.0875317	495.7683904	11.6532803
	"Alabama"	"01"	"2009"	"2009"	"50-54 years"	"50-54"	2432	344478	705.9957385	677.9364686	734.0550083	14.3159540
	"Alabama"	"01"	"2009"	"2009"	"55-59 years"	"55-59"	2957	307017	963.1388490	928.4236779	997.8540201	17.7118220
	"Alabama"	"01"	"2009"	"2009"	"60-64 years "	"60-64"	3697	265870	1390.5292060	1345.7051181	1435.3532939	22.8694326
	"Alabama"	"01"	"2009"	"2009"	"65-69 years"	"65-69"	4050	205667	1969.2026431	1908.5542959	2029.8509903	30.9430343
	"Alabama"	"01"	"2009"	"2009"	"70-74 years"	"70-74"	4725	159088	2970.0543096	2885.3667621	3054.7418570	43.2079324
	"Alabama"	"01"	"2009"	"2009"	"75-79 years"	"75-79"	5523	121679	4538.9919378	4419.2826186	4658.7012570	61.0761833
	"Alabama"	"01"	"2009"	"2009"	"80-84 years"	"80-84"	6584	88283	7457.8344642	7277.6887644	7637.9801640	91.9110713
	"Alabama"	"01"	"2009"	"2009"	"85-89 years"	"85-89"	6270	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"90-94 years"	"90-94"	3804	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"95-99 years"	"95-99"	1373	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"100+ years"	"100+"	352	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"< 1 year"	"1"	523	60056	870.8538697	796.2174990	945.4902404	38.0797810
	"Alabama"	"01"	"2010"	"2010"	"1-4 years"	"1-4"	80	244901	32.6662611	25.9023850	40.6561019	3.6521990
	"Alabama"	"01"	"2010"	"2010"	"5-9 years"	"5-9"	64	308229	20.7637828	15.9906044	26.5149353	2.5954728
	"Alabama"	"01"	"2010"	"2010"	"10-14 years"	"10-14"	74	319655	23.1499585	18.1778105	29.0626895	2.6911280
	"Alabama"	"01"	"2010"	"2010"	"15-19 years"	"15-19"	227	343471	66.0900047	57.4923712	74.6876381	4.3865477
	"Alabama"	"01"	"2010"	"2010"	"20-24 years"	"20-24"	404	335322	120.4812091	108.7326473	132.2297709	5.9941642
	"Alabama"	"01"	"2010"	"2010"	"25-29 years"	"25-29"	458	311034	147.2507829	133.7648515	160.7367142	6.8805772
	"Alabama"	"01"	"2010"	"2010"	"30-34 years"	"30-34"	547	297888	183.6260608	168.2375453	199.0145763	7.8512834
	"Alabama"	"01"	"2010"	"2010"	"35-39 years"	"35-39"	671	308430	217.5534157	201.0922450	234.0145864	8.3985565
	"Alabama"	"01"	"2010"	"2010"	"40-44 years"	"40-44"	954	311071	306.6823973	287.2211472	326.1436473	9.9292092
	"Alabama"	"01"	"2010"	"2010"	"45-49 years"	"45-49"	1579	346369	455.8722057	433.3864172	478.3579941	11.4723411
	"Alabama"	"01"	"2010"	"2010"	"50-54 years"	"50-54"	2461	347485	708.2320100	680.2501992	736.2138208	14.2764341
	"Alabama"	"01"	"2010"	"2010"	"55-59 years"	"55-59"	3045	311906	976.2556668	941.5799066	1010.9314270	17.6917144
	"Alabama"	"01"	"2010"	"2010"	"60-64 years "	"60-64"	3708	276127	1342.8603505	1299.6371362	1386.0835647	22.0526603
	"Alabama"	"01"	"2010"	"2010"	"65-69 years"	"65-69"	4182	209637	1994.8768586	1934.4151871	2055.3385301	30.8477916
	"Alabama"	"01"	"2010"	"2010"	"70-74 years"	"70-74"	4721	160864	2934.7772031	2851.0600969	3018.4943093	42.7128093
	"Alabama"	"01"	"2010"	"2010"	"75-79 years"	"75-79"	5633	122836	4585.7891823	4466.0323552	4705.5460095	61.1004220
	"Alabama"	"01"	"2010"	"2010"	"80-84 years"	"80-84"	6662	88771	7504.7031125	7324.4896324	7684.9165926	91.9456531
	"Alabama"	"01"	"2010"	"2010"	"85-89 years"	"85-89"	6265	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"90-94 years"	"90-94"	4002	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"95-99 years"	"95-99"	1453	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"100+ years"	"100+"	325	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"< 1 year"	"1"	487	59427	819.4928231	746.7086847	892.2769615	37.1347645
	"Alabama"	"01"	"2011"	"2011"	"1-4 years"	"1-4"	99	244478	40.4944412	32.9118571	49.3003624	4.0698445
	"Alabama"	"01"	"2011"	"2011"	"5-9 years"	"5-9"	57	305108	18.6819094	14.1494913	24.2046554	2.4744793
	"Alabama"	"01"	"2011"	"2011"	"10-14 years"	"10-14"	68	321775	21.1327791	16.4104483	26.7908694	2.5627259
	"Alabama"	"01"	"2011"	"2011"	"15-19 years"	"15-19"	232	333831	69.4962421	60.5534445	78.4390397	4.5626518
	"Alabama"	"01"	"2011"	"2011"	"20-24 years"	"20-24"	415	347404	119.4574616	107.9641468	130.9507765	5.8639362
	"Alabama"	"01"	"2011"	"2011"	"25-29 years"	"25-29"	474	309992	152.9071718	139.1415841	166.6727594	7.0232590
	"Alabama"	"01"	"2011"	"2011"	"30-34 years"	"30-34"	563	304515	184.8841601	169.6119609	200.1563592	7.7919383
	"Alabama"	"01"	"2011"	"2011"	"35-39 years"	"35-39"	659	295883	222.7231710	205.7180876	239.7282543	8.6760629
	"Alabama"	"01"	"2011"	"2011"	"40-44 years"	"40-44"	920	312369	294.5234642	275.4915682	313.5553603	9.7101511
	"Alabama"	"01"	"2011"	"2011"	"45-49 years"	"45-49"	1577	336400	468.7871581	445.6496848	491.9246315	11.8048333
	"Alabama"	"01"	"2011"	"2011"	"50-54 years"	"50-54"	2466	348748	707.1008293	679.1920474	735.0096112	14.2391744
	"Alabama"	"01"	"2011"	"2011"	"55-59 years"	"55-59"	3186	320496	994.0841695	959.5653176	1028.6030215	17.6116592
	"Alabama"	"01"	"2011"	"2011"	"60-64 years "	"60-64"	3925	289728	1354.7189088	1312.3365198	1397.1012978	21.6236679
	"Alabama"	"01"	"2011"	"2011"	"65-69 years"	"65-69"	4208	215066	1956.6086690	1897.4903360	2015.7270019	30.1624148
	"Alabama"	"01"	"2011"	"2011"	"70-74 years"	"70-74"	4779	165114	2894.3638940	2812.3021603	2976.4256277	41.8682315
	"Alabama"	"01"	"2011"	"2011"	"75-79 years"	"75-79"	5678	124743	4551.7584153	4433.3622651	4670.1545655	60.4061991
	"Alabama"	"01"	"2011"	"2011"	"80-84 years"	"80-84"	6594	89920	7333.1850534	7156.1846547	7510.1854520	90.3063258
	"Alabama"	"01"	"2011"	"2011"	"85-89 years"	"85-89"	6428	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"90-94 years"	"90-94"	3944	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"95-99 years"	"95-99"	1581	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"100+ years"	"100+"	340	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"< 1 year"	"1"	523	60523	864.1342961	790.0738252	938.1947669	37.7859545
	"Alabama"	"01"	"2012"	"2012"	"1-4 years"	"1-4"	93	244744	37.9988886	30.6700430	46.5512985	3.9403012
	"Alabama"	"01"	"2012"	"2012"	"5-9 years"	"5-9"	52	306380	16.9723872	12.6758274	22.2570794	2.3536466
	"Alabama"	"01"	"2012"	"2012"	"10-14 years"	"10-14"	61	321088	18.9979071	14.5318791	24.4035716	2.4324328
	"Alabama"	"01"	"2012"	"2012"	"15-19 years"	"15-19"	230	323731	71.0466406	61.8646741	80.2286070	4.6846767
	"Alabama"	"01"	"2012"	"2012"	"20-24 years"	"20-24"	361	352881	102.3007756	91.7476430	112.8539083	5.3842513
	"Alabama"	"01"	"2012"	"2012"	"25-29 years"	"25-29"	491	310155	158.3079428	144.3050414	172.3108442	7.1443374
	"Alabama"	"01"	"2012"	"2012"	"30-34 years"	"30-34"	535	307602	173.9260473	159.1878690	188.6642256	7.5194787
	"Alabama"	"01"	"2012"	"2012"	"35-39 years"	"35-39"	687	292125	235.1732991	217.5873539	252.7592443	8.9724210
	"Alabama"	"01"	"2012"	"2012"	"40-44 years"	"40-44"	1004	314542	319.1942570	299.4498414	338.9386726	10.0736814
	"Alabama"	"01"	"2012"	"2012"	"45-49 years"	"45-49"	1497	326840	458.0222739	434.8199348	481.2246130	11.8379281
	"Alabama"	"01"	"2012"	"2012"	"50-54 years"	"50-54"	2466	346624	711.4337149	683.3539170	739.5135128	14.3264275
	"Alabama"	"01"	"2012"	"2012"	"55-59 years"	"55-59"	3249	327489	992.0943910	957.9802680	1026.2085139	17.4051648
	"Alabama"	"01"	"2012"	"2012"	"60-64 years "	"60-64"	3950	287919	1371.9136285	1329.1293420	1414.6979150	21.8287176
	"Alabama"	"01"	"2012"	"2012"	"65-69 years"	"65-69"	4452	232410	1915.5802246	1859.3099754	1971.8504738	28.7093108
	"Alabama"	"01"	"2012"	"2012"	"70-74 years"	"70-74"	4921	170161	2891.9670195	2811.1649052	2972.7691337	41.2255685
	"Alabama"	"01"	"2012"	"2012"	"75-79 years"	"75-79"	5571	126406	4407.2275050	4291.4951044	4522.9599057	59.0471432
	"Alabama"	"01"	"2012"	"2012"	"80-84 years"	"80-84"	6626	90299	7337.8442729	7161.1596124	7514.5289334	90.1452349
	"Alabama"	"01"	"2012"	"2012"	"85-89 years"	"85-89"	6387	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"90-94 years"	"90-94"	4303	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"95-99 years"	"95-99"	1519	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"100+ years"	"100+"	320	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"< 1 year"	"1"	501	58439	857.3041975	782.2332049	932.3751902	38.3015269
	"Alabama"	"01"	"2013"	"2013"	"1-4 years"	"1-4"	83	238665	34.7767792	27.6993568	43.1110343	3.8172474
	"Alabama"	"01"	"2013"	"2013"	"5-9 years"	"5-9"	55	307542	17.8837362	13.4725338	23.2781864	2.4114425
	"Alabama"	"01"	"2013"	"2013"	"10-14 years"	"10-14"	62	316370	19.5973070	15.0250593	25.1227676	2.4888605
	"Alabama"	"01"	"2013"	"2013"	"15-19 years"	"15-19"	189	320850	58.9060309	50.5078557	67.3042060	4.2847833
	"Alabama"	"01"	"2013"	"2013"	"20-24 years"	"20-24"	427	355333	120.1689683	108.7708157	131.5671208	5.8153840
	"Alabama"	"01"	"2013"	"2013"	"25-29 years"	"25-29"	461	311543	147.9731530	134.4652312	161.4810747	6.8917968
	"Alabama"	"01"	"2013"	"2013"	"30-34 years"	"30-34"	580	309441	187.4347614	172.1804639	202.6890589	7.7828049
	"Alabama"	"01"	"2013"	"2013"	"35-39 years"	"35-39"	678	291746	232.3939317	214.9008628	249.8870007	8.9250352
	"Alabama"	"01"	"2013"	"2013"	"40-44 years"	"40-44"	943	315393	298.9920512	279.9084704	318.0756320	9.7365208
	"Alabama"	"01"	"2013"	"2013"	"45-49 years"	"45-49"	1615	318601	506.9036193	482.1809590	531.6262795	12.6136022
	"Alabama"	"01"	"2013"	"2013"	"50-54 years"	"50-54"	2403	345834	694.8420340	667.0599213	722.6241468	14.1745473
	"Alabama"	"01"	"2013"	"2013"	"55-59 years"	"55-59"	3354	333146	1006.7658024	972.6933811	1040.8382237	17.3838884
	"Alabama"	"01"	"2013"	"2013"	"60-64 years "	"60-64"	4052	289653	1398.9152538	1355.8414963	1441.9890113	21.9764069
	"Alabama"	"01"	"2013"	"2013"	"65-69 years"	"65-69"	4686	240542	1948.1005396	1892.3221083	2003.8789709	28.4583833
	"Alabama"	"01"	"2013"	"2013"	"70-74 years"	"70-74"	5153	178162	2892.3114918	2813.3398688	2971.2831147	40.2916444
	"Alabama"	"01"	"2013"	"2013"	"75-79 years"	"75-79"	5774	129841	4446.9774570	4332.2723883	4561.6825258	58.5229943
	"Alabama"	"01"	"2013"	"2013"	"80-84 years"	"80-84"	6587	90645	7266.8100833	7091.3185980	7442.3015686	89.5364721
	"Alabama"	"01"	"2013"	"2013"	"85-89 years"	"85-89"	6565	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"90-94 years"	"90-94"	4159	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"95-99 years"	"95-99"	1526	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"100+ years"	"100+"	335	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"< 1 year"	"1"	516	57854	891.9003008	814.9434068	968.8571947	39.2637214
	"Alabama"	"01"	"2014"	"2014"	"1-4 years"	"1-4"	73	236851	30.8210647	24.1587834	38.7528657	3.6073328
	"Alabama"	"01"	"2014"	"2014"	"5-9 years"	"5-9"	63	307050	20.5178310	15.7665169	26.2511285	2.5850037
	"Alabama"	"01"	"2014"	"2014"	"10-14 years"	"10-14"	66	314454	20.9887615	16.2327081	26.7029518	2.5835379
	"Alabama"	"01"	"2014"	"2014"	"15-19 years"	"15-19"	208	317852	65.4392610	56.5459642	74.3325579	4.5373964
	"Alabama"	"01"	"2014"	"2014"	"20-24 years"	"20-24"	387	353346	109.5243755	98.6121992	120.4365519	5.5674369
	"Alabama"	"01"	"2014"	"2014"	"25-29 years"	"25-29"	412	316651	130.1117003	117.5478192	142.6755813	6.4101434
	"Alabama"	"01"	"2014"	"2014"	"30-34 years"	"30-34"	594	309736	191.7762223	176.3536219	207.1988228	7.8686737
	"Alabama"	"01"	"2014"	"2014"	"35-39 years"	"35-39"	745	293677	253.6800635	235.4635914	271.8965356	9.2941184
	"Alabama"	"01"	"2014"	"2014"	"40-44 years"	"40-44"	988	311913	316.7549926	297.0034478	336.5065374	10.0773188
	"Alabama"	"01"	"2014"	"2014"	"45-49 years"	"45-49"	1422	311838	456.0060031	432.3044485	479.7075577	12.0926299
	"Alabama"	"01"	"2014"	"2014"	"50-54 years"	"50-54"	2358	344747	683.9798461	656.3723210	711.5873712	14.0854720
	"Alabama"	"01"	"2014"	"2014"	"55-59 years"	"55-59"	3460	335287	1031.9517309	997.5660676	1066.3373942	17.5437057
	"Alabama"	"01"	"2014"	"2014"	"60-64 years "	"60-64"	4112	294189	1397.7409081	1355.0184537	1440.4633624	21.7971706
	"Alabama"	"01"	"2014"	"2014"	"65-69 years"	"65-69"	4899	250989	1951.8783692	1897.2201972	2006.5365412	27.8868224
	"Alabama"	"01"	"2014"	"2014"	"70-74 years"	"70-74"	5145	184439	2789.5401732	2713.3154243	2865.7649220	38.8901780
	"Alabama"	"01"	"2014"	"2014"	"75-79 years"	"75-79"	5853	133658	4379.0869233	4266.8978980	4491.2759487	57.2392987
	"Alabama"	"01"	"2014"	"2014"	"80-84 years"	"80-84"	6437	91279	7052.0053901	6879.7285281	7224.2822520	87.8963581
	"Alabama"	"01"	"2014"	"2014"	"85-89 years"	"85-89"	6328	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"90-94 years"	"90-94"	4311	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"95-99 years"	"95-99"	1499	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"100+ years"	"100+"	339	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"< 1 year"	"1"	495	58017	853.1982005	778.0353222	928.3610788	38.3484073
	"Alabama"	"01"	"2015"	"2015"	"1-4 years"	"1-4"	78	234956	33.1977051	26.2414580	41.4323959	3.7588999
	"Alabama"	"01"	"2015"	"2015"	"5-9 years"	"5-9"	50	306288	16.3245050	12.1163741	21.5219010	2.3086336
	"Alabama"	"01"	"2015"	"2015"	"10-14 years"	"10-14"	62	309713	20.0185333	15.3480093	25.6627587	2.5423563
	"Alabama"	"01"	"2015"	"2015"	"15-19 years"	"15-19"	217	319561	67.9056581	58.8705747	76.9407415	4.6097364
	"Alabama"	"01"	"2015"	"2015"	"20-24 years"	"20-24"	425	343621	123.6827784	111.9237663	135.4417906	5.9994960
	"Alabama"	"01"	"2015"	"2015"	"25-29 years"	"25-29"	499	325204	153.4421471	139.9788799	166.9054143	6.8690139
	"Alabama"	"01"	"2015"	"2015"	"30-34 years"	"30-34"	570	307522	185.3525927	170.1360037	200.5691816	7.7635658
	"Alabama"	"01"	"2015"	"2015"	"35-39 years"	"35-39"	694	297279	233.4507315	216.0818610	250.8196019	8.8616686
	"Alabama"	"01"	"2015"	"2015"	"40-44 years"	"40-44"	986	305217	323.0488472	302.8844237	343.2132707	10.2879712
	"Alabama"	"01"	"2015"	"2015"	"45-49 years"	"45-49"	1468	309049	475.0055816	450.7063939	499.3047694	12.3975448
	"Alabama"	"01"	"2015"	"2015"	"50-54 years"	"50-54"	2507	340393	736.5016319	707.6711025	765.3321614	14.7094538
	"Alabama"	"01"	"2015"	"2015"	"55-59 years"	"55-59"	3494	337506	1035.2408550	1000.9138412	1069.5678687	17.5137825
	"Alabama"	"01"	"2015"	"2015"	"60-64 years "	"60-64"	4269	300491	1420.6748289	1378.0573573	1463.2923004	21.7436079
	"Alabama"	"01"	"2015"	"2015"	"65-69 years"	"65-69"	4884	260960	1871.5511956	1819.0619954	1924.0403958	26.7802042
	"Alabama"	"01"	"2015"	"2015"	"70-74 years"	"70-74"	5463	189313	2885.6972316	2809.1743644	2962.2200987	39.0422792
	"Alabama"	"01"	"2015"	"2015"	"75-79 years"	"75-79"	5989	136012	4403.2879452	4291.7671131	4514.8087773	56.8983837
	"Alabama"	"01"	"2015"	"2015"	"80-84 years"	"80-84"	6716	92438	7265.4103291	7091.6459013	7439.1747569	88.6553203
	"Alabama"	"01"	"2015"	"2015"	"85-89 years"	"85-89"	6626	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"90-94 years"	"90-94"	4432	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"95-99 years"	"95-99"	1609	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"100+ years"	"100+"	375	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"< 1 year"	"1"	537	58269	921.5878083	843.6396875	999.5359290	39.7694494
	"Alabama"	"01"	"2016"	"2016"	"1-4 years"	"1-4"	74	234296	31.5839792	24.8003722	39.6508434	3.6715630
