st_name,st_fips,year,age_char,age_int,population
New Hampshire,33,2017,80-84 years,80,26108
New Hampshire,33,2017,85+ years,85,29896
New Hampshire,33,2018,< 1 year,0,12038
New Hampshire,33,2018,1-4 years,1,51763
New Hampshire,33,2018,5-9 years,5,69456
New Hampshire,33,2018,10-14 years,10,76195
New Hampshire,33,2018,15-19 years,15,84782
New Hampshire,33,2018,20-24 years,20,89495
New Hampshire,33,2018,25-29 years,25,86097
New Hampshire,33,2018,30-34 years,30,83333
New Hampshire,33,2018,35-39 years,35,80088
New Hampshire,33,2018,40-44 years,40,74767
New Hampshire,33,2018,45-49 years,45,89871
New Hampshire,33,2018,50-54 years,50,100269
New Hampshire,33,2018,55-59 years,55,110891
New Hampshire,33,2018,60-64 years,60,101599
New Hampshire,33,2018,65-69 years,65,82671
New Hampshire,33,2018,70-74 years,70,63929
New Hampshire,33,2018,75-79 years,75,41217
New Hampshire,33,2018,80-84 years,80,26362
New Hampshire,33,2018,85+ years,85,30241
New Hampshire,33,2019,< 1 year,0,12111
New Hampshire,33,2019,1-4 years,1,51595
New Hampshire,33,2019,5-9 years,5,68954
New Hampshire,33,2019,10-14 years,10,74828
New Hampshire,33,2019,15-19 years,15,84052
New Hampshire,33,2019,20-24 years,20,88170
New Hampshire,33,2019,25-29 years,25,87606
New Hampshire,33,2019,30-34 years,30,85701
New Hampshire,33,2019,35-39 years,35,81513
New Hampshire,33,2019,40-44 years,40,75017
New Hampshire,33,2019,45-49 years,45,86275
New Hampshire,33,2019,50-54 years,50,97051
New Hampshire,33,2019,55-59 years,55,110318
New Hampshire,33,2019,60-64 years,60,104078
New Hampshire,33,2019,65-69 years,65,84873
New Hampshire,33,2019,70-74 years,70,67540
New Hampshire,33,2019,75-79 years,75,43650
New Hampshire,33,2019,80-84 years,80,27143
New Hampshire,33,2019,85+ years,85,30308
New Hampshire,33,2020,< 1 year,0,12058
New Hampshire,33,2020,1-4 years,1,51031
New Hampshire,33,2020,5-9 years,5,68591
New Hampshire,33,2020,10-14 years,10,73683
New Hampshire,33,2020,15-19 years,15,83054
New Hampshire,33,2020,20-24 years,20,87000
New Hampshire,33,2020,25-29 years,25,87849
New Hampshire,33,2020,30-34 years,30,87649
New Hampshire,33,2020,35-39 years,35,83091
New Hampshire,33,2020,40-44 years,40,76311
New Hampshire,33,2020,45-49 years,45,82550
New Hampshire,33,2020,50-54 years,50,95106
New Hampshire,33,2020,55-59 years,55,108938
New Hampshire,33,2020,60-64 years,60,106235
New Hampshire,33,2020,65-69 years,65,88043
New Hampshire,33,2020,70-74 years,70,70884
New Hampshire,33,2020,75-79 years,75,45817
New Hampshire,33,2020,80-84 years,80,27805
New Hampshire,33,2020,85+ years,85,30580
New Jersey,34,1999,< 1 year,0,110153
New Jersey,34,1999,1-4 years,1,452423
New Jersey,34,1999,5-9 years,5,604736
New Jersey,34,1999,10-14 years,10,574638
New Jersey,34,1999,15-19 years,15,521754
New Jersey,34,1999,20-24 years,20,477874
New Jersey,34,1999,25-29 years,25,548811
New Jersey,34,1999,30-34 years,30,656599
New Jersey,34,1999,35-39 years,35,733237
New Jersey,34,1999,40-44 years,40,697929
New Jersey,34,1999,45-49 years,45,598841
New Jersey,34,1999,50-54 years,50,532295
New Jersey,34,1999,55-59 years,55,412789
New Jersey,34,1999,60-64 years,60,328290
New Jersey,34,1999,65-69 years,65,295460
New Jersey,34,1999,70-74 years,70,283383
New Jersey,34,1999,75-79 years,75,237613
New Jersey,34,1999,80-84 years,80,160064
New Jersey,34,1999,85+ years,85,132703
New Jersey,34,2000,< 1 year,0,111758
New Jersey,34,2000,1-4 years,1,452034
New Jersey,34,2000,5-9 years,5,601770
New Jersey,34,2000,10-14 years,10,593328
New Jersey,34,2000,15-19 years,15,526522
New Jersey,34,2000,20-24 years,20,482953
New Jersey,34,2000,25-29 years,25,542142
New Jersey,34,2000,30-34 years,30,644279
New Jersey,34,2000,35-39 years,35,725877
New Jersey,34,2000,40-44 years,40,709273
New Jersey,34,2000,45-49 years,45,614689
New Jersey,34,2000,50-54 years,50,553333
New Jersey,34,2000,55-59 years,55,426133
New Jersey,34,2000,60-64 years,60,332160
New Jersey,34,2000,65-69 years,65,292481
New Jersey,34,2000,70-74 years,70,281108
New Jersey,34,2000,75-79 years,75,240567
New Jersey,34,2000,80-84 years,80,163504
New Jersey,34,2000,85+ years,85,136710
New Jersey,34,2001,< 1 year,0,111847
New Jersey,34,2001,1-4 years,1,449944
New Jersey,34,2001,5-9 years,5,596437
New Jersey,34,2001,10-14 years,10,608241
New Jersey,34,2001,15-19 years,15,536779
New Jersey,34,2001,20-24 years,20,489964
New Jersey,34,2001,25-29 years,25,527519
New Jersey,34,2001,30-34 years,30,637357
New Jersey,34,2001,35-39 years,35,717149
New Jersey,34,2001,40-44 years,40,721322
New Jersey,34,2001,45-49 years,45,630489
New Jersey,34,2001,50-54 years,50,573590
New Jersey,34,2001,55-59 years,55,438790
New Jersey,34,2001,60-64 years,60,338389
New Jersey,34,2001,65-69 years,65,289620
New Jersey,34,2001,70-74 years,70,278139
New Jersey,34,2001,75-79 years,75,239074
New Jersey,34,2001,80-84 years,80,169064
New Jersey,34,2001,85+ years,85,138957
New Jersey,34,2002,< 1 year,0,112527
New Jersey,34,2002,1-4 years,1,450251
New Jersey,34,2002,5-9 years,5,589990
New Jersey,34,2002,10-14 years,10,619466
New Jersey,34,2002,15-19 years,15,546520
New Jersey,34,2002,20-24 years,20,496074
New Jersey,34,2002,25-29 years,25,524707
New Jersey,34,2002,30-34 years,30,626959
New Jersey,34,2002,35-39 years,35,703757
New Jersey,34,2002,40-44 years,40,726523
New Jersey,34,2002,45-49 years,45,650456
New Jersey,34,2002,50-54 years,50,566513
New Jersey,34,2002,55-59 years,55,472550
New Jersey,34,2002,60-64 years,60,350476
New Jersey,34,2002,65-69 years,65,288661
New Jersey,34,2002,70-74 years,70,273720
New Jersey,34,2002,75-79 years,75,238930
New Jersey,34,2002,80-84 years,80,173081
New Jersey,34,2002,85+ years,85,141482
New Jersey,34,2003,< 1 year,0,114986
New Jersey,34,2003,1-4 years,1,451480
New Jersey,34,2003,5-9 years,5,582075
New Jersey,34,2003,10-14 years,10,624294
New Jersey,34,2003,15-19 years,15,557471
New Jersey,34,2003,20-24 years,20,503682
New Jersey,34,2003,25-29 years,25,525255
New Jersey,34,2003,30-34 years,30,612795
New Jersey,34,2003,35-39 years,35,686883
New Jersey,34,2003,40-44 years,40,728368
New Jersey,34,2003,45-49 years,45,667941
New Jersey,34,2003,50-54 years,50,571058
New Jersey,34,2003,55-59 years,55,485454
New Jersey,34,2003,60-64 years,60,371110
New Jersey,34,2003,65-69 years,65,291692
New Jersey,34,2003,70-74 years,70,268125
New Jersey,34,2003,75-79 years,75,238302
New Jersey,34,2003,80-84 years,80,175352
New Jersey,34,2003,85+ years,85,145079
New Jersey,34,2004,< 1 year,0,114609
New Jersey,34,2004,1-4 years,1,454569
New Jersey,34,2004,5-9 years,5,574101
New Jersey,34,2004,10-14 years,10,622552
New Jersey,34,2004,15-19 years,15,571069
New Jersey,34,2004,20-24 years,20,507651
New Jersey,34,2004,25-29 years,25,527910
New Jersey,34,2004,30-34 years,30,595797
New Jersey,34,2004,35-39 years,35,667565
New Jersey,34,2004,40-44 years,40,728970
New Jersey,34,2004,45-49 years,45,682993
New Jersey,34,2004,50-54 years,50,582215
New Jersey,34,2004,55-59 years,55,502481
New Jersey,34,2004,60-64 years,60,382779
New Jersey,34,2004,65-69 years,65,295841
New Jersey,34,2004,70-74 years,70,261919
New Jersey,34,2004,75-79 years,75,235328
New Jersey,34,2004,80-84 years,80,179372
New Jersey,34,2004,85+ years,85,146840
New Jersey,34,2005,< 1 year,0,109349
New Jersey,34,2005,1-4 years,1,454484
New Jersey,34,2005,5-9 years,5,567678
New Jersey,34,2005,10-14 years,10,614396
New Jersey,34,2005,15-19 years,15,586192
New Jersey,34,2005,20-24 years,20,510334
New Jersey,34,2005,25-29 years,25,534300
New Jersey,34,2005,30-34 years,30,573894
New Jersey,34,2005,35-39 years,35,654761
New Jersey,34,2005,40-44 years,40,722087
New Jersey,34,2005,45-49 years,45,694889
New Jersey,34,2005,50-54 years,50,594806
New Jersey,34,2005,55-59 years,55,523117
New Jersey,34,2005,60-64 years,60,391034
New Jersey,34,2005,65-69 years,65,299404
New Jersey,34,2005,70-74 years,70,256353
New Jersey,34,2005,75-79 years,75,232728
New Jersey,34,2005,80-84 years,80,180278
New Jersey,34,2005,85+ years,85,151890
New Jersey,34,2006,< 1 year,0,106669
New Jersey,34,2006,1-4 years,1,449213
New Jersey,34,2006,5-9 years,5,561481
New Jersey,34,2006,10-14 years,10,607070
New Jersey,34,2006,15-19 years,15,595929
New Jersey,34,2006,20-24 years,20,515222
New Jersey,34,2006,25-29 years,25,536270
New Jersey,34,2006,30-34 years,30,555430
New Jersey,34,2006,35-39 years,35,644938
New Jersey,34,2006,40-44 years,40,709951
New Jersey,34,2006,45-49 years,45,703150
New Jersey,34,2006,50-54 years,50,609455
New Jersey,34,2006,55-59 years,55,541278
New Jersey,34,2006,60-64 years,60,401047
New Jersey,34,2006,65-69 years,65,303183
New Jersey,34,2006,70-74 years,70,253167
New Jersey,34,2006,75-79 years,75,230280
New Jersey,34,2006,80-84 years,80,179547
New Jersey,34,2006,85+ years,85,158399
New Jersey,34,2007,< 1 year,0,109121
New Jersey,34,2007,1-4 years,1,442155
New Jersey,34,2007,5-9 years,5,558388
New Jersey,34,2007,10-14 years,10,599124
New Jersey,34,2007,15-19 years,15,602132
New Jersey,34,2007,20-24 years,20,518641
New Jersey,34,2007,25-29 years,25,540877
New Jersey,34,2007,30-34 years,30,547730
New Jersey,34,2007,35-39 years,35,631757
New Jersey,34,2007,40-44 years,40,693174
New Jersey,34,2007,45-49 years,45,705176
New Jersey,34,2007,50-54 years,50,628350
New Jersey,34,2007,55-59 years,55,533290
New Jersey,34,2007,60-64 years,60,432451
New Jersey,34,2007,65-69 years,65,313523
New Jersey,34,2007,70-74 years,70,251286
New Jersey,34,2007,75-79 years,75,226689
New Jersey,34,2007,80-84 years,80,180286
New Jersey,34,2007,85+ years,85,163735
New Jersey,34,2008,< 1 year,0,108724
New Jersey,34,2008,1-4 years,1,437783
New Jersey,34,2008,5-9 years,5,560357
New Jersey,34,2008,10-14 years,10,592753
New Jersey,34,2008,15-19 years,15,603910
New Jersey,34,2008,20-24 years,20,523909
New Jersey,34,2008,25-29 years,25,548528
New Jersey,34,2008,30-34 years,30,548197
New Jersey,34,2008,35-39 years,35,617501
New Jersey,34,2008,40-44 years,40,675290
New Jersey,34,2008,45-49 years,45,705963
New Jersey,34,2008,50-54 years,50,646177
New Jersey,34,2008,55-59 years,55,539846
New Jersey,34,2008,60-64 years,60,444247
New Jersey,34,2008,65-69 years,65,332516
New Jersey,34,2008,70-74 years,70,253763
New Jersey,34,2008,75-79 years,75,222177
New Jersey,34,2008,80-84 years,80,180582
New Jersey,34,2008,85+ years,85,168867
New Jersey,34,2009,< 1 year,0,106263
New Jersey,34,2009,1-4 years,1,435000
New Jersey,34,2009,5-9 years,5,565485
New Jersey,34,2009,10-14 years,10,588494
New Jersey,34,2009,15-19 years,15,601962
New Jersey,34,2009,20-24 years,20,532943
New Jersey,34,2009,25-29 years,25,552276
New Jersey,34,2009,30-34 years,30,551333
New Jersey,34,2009,35-39 years,35,602816
New Jersey,34,2009,40-44 years,40,657836
New Jersey,34,2009,45-49 years,45,707455
New Jersey,34,2009,50-54 years,50,663084
New Jersey,34,2009,55-59 years,55,553975
New Jersey,34,2009,60-64 years,60,463059
New Jersey,34,2009,65-69 years,65,343315
New Jersey,34,2009,70-74 years,70,257505
New Jersey,34,2009,75-79 years,75,217930
New Jersey,34,2009,80-84 years,80,179738
New Jersey,34,2009,85+ years,85,175133
New Jersey,34,2010,< 1 year,0,105604
New Jersey,34,2010,1-4 years,1,435177
New Jersey,34,2010,5-9 years,5,563529
New Jersey,34,2010,10-14 years,10,586519
New Jersey,34,2010,15-19 years,15,598142
New Jersey,34,2010,20-24 years,20,542082
New Jersey,34,2010,25-29 years,25,554002
New Jersey,34,2010,30-34 years,30,558090
New Jersey,34,2010,35-39 years,35,584628
New Jersey,34,2010,40-44 years,40,647605
New Jersey,34,2010,45-49 years,45,702949
New Jersey,34,2010,50-54 years,50,676638
New Jersey,34,2010,55-59 years,55,569950
New Jersey,34,2010,60-64 years,60,484016
New Jersey,34,2010,65-69 years,65,353835
New Jersey,34,2010,70-74 years,70,261408
New Jersey,34,2010,75-79 years,75,214950
New Jersey,34,2010,80-84 years,80,179310
New Jersey,34,2010,85+ years,85,181017
New Jersey,34,2011,< 1 year,0,106822
New Jersey,34,2011,1-4 years,1,432352
New Jersey,34,2011,5-9 years,5,560218
New Jersey,34,2011,10-14 years,10,583230
New Jersey,34,2011,15-19 years,15,595388
New Jersey,34,2011,20-24 years,20,547511
New Jersey,34,2011,25-29 years,25,556548
New Jersey,34,2011,30-34 years,30,563809
New Jersey,34,2011,35-39 years,35,567653
New Jersey,34,2011,40-44 years,40,641247
New Jersey,34,2011,45-49 years,45,691353
New Jersey,34,2011,50-54 years,50,684379
New Jersey,34,2011,55-59 years,55,586292
New Jersey,34,2011,60-64 years,60,501567
New Jersey,34,2011,65-69 years,65,365194
New Jersey,34,2011,70-74 years,70,267214
New Jersey,34,2011,75-79 years,75,213880
New Jersey,34,2011,80-84 years,80,178590
New Jersey,34,2011,85+ years,85,185305
New Jersey,34,2012,< 1 year,0,104557
New Jersey,34,2012,1-4 years,1,428920
New Jersey,34,2012,5-9 years,5,558890
New Jersey,34,2012,10-14 years,10,577609
New Jersey,34,2012,15-19 years,15,587749
New Jersey,34,2012,20-24 years,20,555375
New Jersey,34,2012,25-29 years,25,555184
New Jersey,34,2012,30-34 years,30,567212
New Jersey,34,2012,35-39 years,35,560333
New Jersey,34,2012,40-44 years,40,630874
New Jersey,34,2012,45-49 years,45,676916
New Jersey,34,2012,50-54 years,50,686064
New Jersey,34,2012,55-59 years,55,604620
New Jersey,34,2012,60-64 years,60,497167
New Jersey,34,2012,65-69 years,65,394033
New Jersey,34,2012,70-74 years,70,278298
New Jersey,34,2012,75-79 years,75,214272
New Jersey,34,2012,80-84 years,80,177244
New Jersey,34,2012,85+ years,85,190354
New Jersey,34,2013,< 1 year,0,103459
New Jersey,34,2013,1-4 years,1,425004
New Jersey,34,2013,5-9 years,5,555582
New Jersey,34,2013,10-14 years,10,573555
New Jersey,34,2013,15-19 years,15,579316
New Jersey,34,2013,20-24 years,20,564593
New Jersey,34,2013,25-29 years,25,554601
New Jersey,34,2013,30-34 years,30,569659
New Jersey,34,2013,35-39 years,35,558955
New Jersey,34,2013,40-44 years,40,616332
New Jersey,34,2013,45-49 years,45,659885
New Jersey,34,2013,50-54 years,50,686181
New Jersey,34,2013,55-59 years,55,620543
New Jersey,34,2013,60-64 years,60,503660
New Jersey,34,2013,65-69 years,65,406274
New Jersey,34,2013,70-74 years,70,295187
New Jersey,34,2013,75-79 years,75,217433
New Jersey,34,2013,80-84 years,80,174344
New Jersey,34,2013,85+ years,85,193258
New Jersey,34,2014,< 1 year,0,103305
New Jersey,34,2014,1-4 years,1,423794
New Jersey,34,2014,5-9 years,5,548953
New Jersey,34,2014,10-14 years,10,570886
New Jersey,34,2014,15-19 years,15,572417
New Jersey,34,2014,20-24 years,20,569603
New Jersey,34,2014,25-29 years,25,555752
New Jersey,34,2014,30-34 years,30,569299
New Jersey,34,2014,35-39 years,35,560602
New Jersey,34,2014,40-44 years,40,600128
New Jersey,34,2014,45-49 years,45,643100
New Jersey,34,2014,50-54 years,50,684399
New Jersey,34,2014,55-59 years,55,632619
New Jersey,34,2014,60-64 years,60,514923
New Jersey,34,2014,65-69 years,65,421645
New Jersey,34,2014,70-74 years,70,305880
New Jersey,34,2014,75-79 years,75,221806
New Jersey,34,2014,80-84 years,80,171774
New Jersey,34,2014,85+ years,85,196392
New Jersey,34,2015,< 1 year,0,103173
New Jersey,34,2015,1-4 years,1,421437
New Jersey,34,2015,5-9 years,5,543702
New Jersey,34,2015,10-14 years,10,564901
New Jersey,34,2015,15-19 years,15,568075
New Jersey,34,2015,20-24 years,20,568374
New Jersey,34,2015,25-29 years,25,558983
New Jersey,34,2015,30-34 years,30,566901
New Jersey,34,2015,35-39 years,35,565012
New Jersey,34,2015,40-44 years,40,581905
New Jersey,34,2015,45-49 years,45,632559
New Jersey,34,2015,50-54 years,50,677086
New Jersey,34,2015,55-59 years,55,641546
New Jersey,34,2015,60-64 years,60,529209
New Jersey,34,2015,65-69 years,65,437263
New Jersey,34,2015,70-74 years,70,315324
New Jersey,34,2015,75-79 years,75,225764
New Jersey,34,2015,80-84 years,80,169781
New Jersey,34,2015,85+ years,85,199317
New Jersey,34,2016,< 1 year,0,103145
New Jersey,34,2016,1-4 years,1,418083
New Jersey,34,2016,5-9 years,5,541058
New Jersey,34,2016,10-14 years,10,560834
New Jersey,34,2016,15-19 years,15,563969
New Jersey,34,2016,20-24 years,20,563230
New Jersey,34,2016,25-29 years,25,562897
New Jersey,34,2016,30-34 years,30,569147
New Jersey,34,2016,35-39 years,35,569308
New Jersey,34,2016,40-44 years,40,564142
New Jersey,34,2016,45-49 years,45,625264
New Jersey,34,2016,50-54 years,50,663500
New Jersey,34,2016,55-59 years,55,647214
New Jersey,34,2016,60-64 years,60,542677
New Jersey,34,2016,65-69 years,65,452310
New Jersey,34,2016,70-74 years,70,324675
New Jersey,34,2016,75-79 years,75,230543
New Jersey,34,2016,80-84 years,80,169552
New Jersey,34,2016,85+ years,85,202036
New Jersey,34,2017,< 1 year,0,101785
New Jersey,34,2017,1-4 years,1,418515
New Jersey,34,2017,5-9 years,5,537708
New Jersey,34,2017,10-14 years,10,560653
New Jersey,34,2017,15-19 years,15,559465
New Jersey,34,2017,20-24 years,20,557826
New Jersey,34,2017,25-29 years,25,572292
New Jersey,34,2017,30-34 years,30,570046
New Jersey,34,2017,35-39 years,35,575002
New Jersey,34,2017,40-44 years,40,556405
New Jersey,34,2017,45-49 years,45,615267
New Jersey,34,2017,50-54 years,50,649086
New Jersey,34,2017,55-59 years,55,646855
New Jersey,34,2017,60-64 years,60,558060
New Jersey,34,2017,65-69 years,65,447489
New Jersey,34,2017,70-74 years,70,349125
New Jersey,34,2017,75-79 years,75,239816
New Jersey,34,2017,80-84 years,80,170143
New Jersey,34,2017,85+ years,85,202609
New Jersey,34,2018,< 1 year,0,101986
New Jersey,34,2018,1-4 years,1,417938
New Jersey,34,2018,5-9 years,5,534349
New Jersey,34,2018,10-14 years,10,558429
New Jersey,34,2018,15-19 years,15,555479
New Jersey,34,2018,20-24 years,20,548446
New Jersey,34,2018,25-29 years,25,578652
New Jersey,34,2018,30-34 years,30,570174
New Jersey,34,2018,35-39 years,35,579077
New Jersey,34,2018,40-44 years,40,555498
New Jersey,34,2018,45-49 years,45,601089
New Jersey,34,2018,50-54 years,50,631930
New Jersey,34,2018,55-59 years,55,645195
New Jersey,34,2018,60-64 years,60,571307
New Jersey,34,2018,65-69 years,65,452375
New Jersey,34,2018,70-74 years,70,359464
New Jersey,34,2018,75-79 years,75,254250
New Jersey,34,2018,80-84 years,80,173236
New Jersey,34,2018,85+ years,85,202856
New Jersey,34,2019,< 1 year,0,100549
New Jersey,34,2019,1-4 years,1,417148
New Jersey,34,2019,5-9 years,5,533575
New Jersey,34,2019,10-14 years,10,552588
New Jersey,34,2019,15-19 years,15,552643
New Jersey,34,2019,20-24 years,20,541669
New Jersey,34,2019,25-29 years,25,579995
New Jersey,34,2019,30-34 years,30,574606
New Jersey,34,2019,35-39 years,35,580198
New Jersey,34,2019,40-44 years,40,557466
New Jersey,34,2019,45-49 years,45,585025
New Jersey,34,2019,50-54 years,50,616055
New Jersey,34,2019,55-59 years,55,642468
New Jersey,34,2019,60-64 years,60,581090
New Jersey,34,2019,65-69 years,65,461753
New Jersey,34,2019,70-74 years,70,372896
New Jersey,34,2019,75-79 years,75,262470
New Jersey,34,2019,80-84 years,80,176875
New Jersey,34,2019,85+ years,85,202189
New Jersey,34,2020,< 1 year,0,99506
New Jersey,34,2020,1-4 years,1,414445
New Jersey,34,2020,5-9 years,5,532324
New Jersey,34,2020,10-14 years,10,548860
New Jersey,34,2020,15-19 years,15,547485
New Jersey,34,2020,20-24 years,20,536749
New Jersey,34,2020,25-29 years,25,574735
New Jersey,34,2020,30-34 years,30,579811
New Jersey,34,2020,35-39 years,35,578830
New Jersey,34,2020,40-44 years,40,562547
New Jersey,34,2020,45-49 years,45,567832
New Jersey,34,2020,50-54 years,50,606560
New Jersey,34,2020,55-59 years,55,634658
New Jersey,34,2020,60-64 years,60,588001
New Jersey,34,2020,65-69 years,65,473445
New Jersey,34,2020,70-74 years,70,385964
New Jersey,34,2020,75-79 years,75,269675
New Jersey,34,2020,80-84 years,80,179575
New Jersey,34,2020,85+ years,85,201369
New Mexico,35,1999,< 1 year,0,26508
New Mexico,35,1999,1-4 years,1,104996
New Mexico,35,1999,5-9 years,5,142803
New Mexico,35,1999,10-14 years,10,147076
New Mexico,35,1999,15-19 years,15,146003
New Mexico,35,1999,20-24 years,20,120174
New Mexico,35,1999,25-29 years,25,114570
New Mexico,35,1999,30-34 years,30,120209
New Mexico,35,1999,35-39 years,35,143231
New Mexico,35,1999,40-44 years,40,140390
New Mexico,35,1999,45-49 years,45,128839
New Mexico,35,1999,50-54 years,50,109867
